GROUP_SET,GROUP_ID,lineup,TEAM_ID,team,GP,W,L,W_PCT,minutes,E_OFF_RATING,off_rtg,E_DEF_RATING,def_rtg,E_NET_RATING,net_rtg,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED
Lineups,-202696-1627759-1628401-1630202-1630573-,N. Vučević - J. Brown - D. White - P. Pritchard - S. Hauser,1610612738,BOS,6,4,2,0.667,26.0,117.1,108.9,106.2,100.0,10.9,8.9,0.762,2.0,21.1,0.167,0.724,0.472,0.143,0.6,0.634,94.1,100.57,83.8,56,0.571,870,685,14781,6515,606,7870,7046,7123,5301,2398,5214,9730,7808,10081,10979,6134,6493,12338,6989,78755
Lineups,-203497-1628978-1629675-1630538-1641740-,R. Gobert - D. DiVincenzo - N. Reid - B. Hyland - J. Clark,1610612750,MIN,9,4,5,0.444,26.0,133.3,133.9,87.9,82.3,45.4,51.7,0.607,2.13,21.0,0.348,0.781,0.6,0.143,0.69,0.678,106.1,109.56,91.3,56,0.712,407,685,18030,9368,622,4276,5610,3405,8181,2368,5297,5631,6473,4479,10979,4267,5295,7770,4720,77545
Lineups,-201566-201942-1631342-1642363-1642875-,R. Westbrook - D. DeRozan - D. Plowden - N. Clifford - M. Raynaud,1610612758,SAC,6,2,4,0.333,26.0,123.7,122.8,122.6,122.4,1.1,0.4,0.769,1.67,24.4,0.278,0.708,0.524,0.211,0.698,0.706,105.8,106.29,88.58,57,0.498,870,1801,17713,9615,616,5876,11770,7746,5254,3900,3884,7667,8124,6798,14070,4207,4640,9329,8829,77900
Lineups,-201566-201942-1627734-1630173-1642363-,R. Westbrook - D. DeRozan - D. Sabonis - P. Achiuwa - N. Clifford,1610612758,SAC,3,0,3,0.0,26.0,121.5,119.6,137.2,138.2,-15.7,-18.5,0.654,2.83,20.0,0.4,0.667,0.519,0.107,0.528,0.557,103.3,103.72,86.44,56,0.41,2453,10540,16929,10540,628,6430,13722,11300,7751,1740,5517,4736,8504,6916,9524,7931,8873,10682,10447,77050
Lineups,-201566-201942-1630173-1631342-1642875-,R. Westbrook - D. DeRozan - P. Achiuwa - D. Plowden - M. Raynaud,1610612758,SAC,4,2,2,0.5,26.0,134.3,131.0,151.6,145.0,-17.3,-14.0,0.6,2.0,22.0,0.333,0.65,0.5,0.155,0.691,0.709,104.2,107.89,89.9,58,0.446,1666,1801,14781,7565,607,4836,14318,10822,8195,2398,4896,5682,9867,7078,11836,4259,4571,8553,9729,78750
Lineups,-203500-1630578-1631106-1641708-1642263-,S. Adams - A. Sengun - T. Eason - A. Thompson - R. Sheppard,1610612745,HOU,6,4,2,0.667,26.0,140.0,143.4,84.9,83.6,55.1,59.8,0.533,2.67,20.8,0.348,0.667,0.528,0.113,0.69,0.687,100.5,100.1,83.42,53,0.798,870,685,14781,6515,621,3535,5838,3090,9162,1819,5371,5631,8504,6729,9945,4267,5130,12574,3757,77680
Lineups,-1630180-1630529-1630530-1642274-1642847-,S. Bey - H. Jones - T. Murphy III - Y. Missi - J. Fears,1610612740,NOP,11,0,11,0.0,26.0,83.0,79.3,115.6,103.6,-32.6,-24.3,0.647,1.22,13.8,0.306,0.765,0.453,0.155,0.385,0.408,98.7,106.6,88.83,58,0.246,257,10540,18465,10540,629,12333,9394,11769,7786,4960,10382,7200,6676,10556,11836,11932,12882,9208,13025,77000
Lineups,-1628983-1631096-1631114-1641717-1642349-,S. Gilgeous-Alexander - C. Holmgren - J. Williams - C. Wallace - A. Mitchell,1610612760,OKC,7,5,2,0.714,26.0,106.3,103.4,120.5,121.1,-14.2,-17.7,0.375,4.5,11.5,0.286,0.818,0.491,0.034,0.457,0.489,104.2,105.41,87.85,59,0.417,651,449,14781,6425,602,8363,11600,11234,11832,514,11309,7391,5806,9788,7747,10671,11528,9786,10299,79230
Lineups,-202699-1630595-1631105-1641709-1642450-,T. Harris - C. Cunningham - J. Duren - A. Thompson - D. Jenkins,1610612765,DET,5,3,2,0.6,26.0,100.4,98.2,65.4,63.3,34.9,34.9,0.444,0.57,10.1,0.452,0.846,0.632,0.246,0.446,0.511,105.9,108.84,90.7,57,0.765,1193,1052,14781,7266,624,10646,3734,4651,11417,7727,11804,4331,5449,4025,14569,10805,10059,8079,4049,77400
Lineups,-202699-1629750-1630595-1631105-1641709-,T. Harris - J. Green - C. Cunningham - J. Duren - A. Thompson,1610612765,DET,16,10,6,0.625,26.0,124.1,108.1,106.7,96.9,17.4,11.1,0.636,2.33,15.2,0.5,0.692,0.583,0.097,0.48,0.549,105.5,118.55,98.79,62,0.586,87,86,18209,7211,626,7964,6994,6911,7852,2173,9446,2356,8334,5177,9112,10362,9061,4781,6758,77130
Lineups,-1628976-1630217-1631094-1631288-1641783-,W. Carter Jr. - D. Bane - P. Banchero - J. Cain - T. da Silva,1610612753,ORL,3,1,2,0.333,26.0,148.8,149.1,121.4,120.8,27.4,28.3,0.636,7.0,17.9,0.44,0.783,0.604,0.038,0.556,0.669,96.3,96.5,80.42,53,0.624,2453,3658,14781,9615,604,3321,11590,5360,7852,92,7625,4431,6465,4477,7767,7377,5456,14146,6077,79085
Lineups,-1627936-1628983-1630198-1630598-1631119-,A. Caruso - S. Gilgeous-Alexander - I. Joe - A. Wiggins - J. Williams,1610612760,OKC,7,6,1,0.857,25.0,142.0,137.5,115.3,109.3,26.6,28.2,0.577,5.0,19.5,0.273,0.654,0.479,0.054,0.663,0.697,102.2,106.64,88.86,56,0.617,651,322,5918,5952,676,4029,9952,5362,8730,300,6735,7697,9847,9949,7953,5008,4852,9198,6178,74270
Lineups,-203932-203999-1627750-1629661-1631212-,A. Gordon - N. Jokić - J. Murray - C. Johnson - P. Watson,1610612743,DEN,2,1,1,0.5,25.0,143.7,144.9,126.1,128.6,17.6,16.3,0.481,6.5,19.4,0.227,0.769,0.521,0.041,0.667,0.677,97.2,95.84,79.86,49,0.552,4007,3658,5918,7565,683,3448,12512,6479,11325,162,6764,8891,6612,6877,7788,4477,5319,14507,7507,73625
Lineups,-1630598-1631096-1631114-1641717-1642349-,A. Wiggins - C. Holmgren - J. Williams - C. Wallace - A. Mitchell,1610612760,OKC,6,5,1,0.833,25.0,107.6,109.8,109.9,114.3,-2.3,-4.5,0.667,3.0,16.4,0.323,0.667,0.483,0.078,0.448,0.509,98.1,95.24,79.37,51,0.458,870,449,5918,5985,653,7777,10522,10023,6542,1085,8967,7054,8504,9885,8559,10787,10150,14697,9522,75600
Lineups,-203952-1626181-1628389-1630558-1631107-,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - N. Jović,1610612748,MIA,7,3,4,0.429,25.0,93.2,91.9,136.8,129.0,-43.6,-37.1,0.632,0.92,15.4,0.143,0.882,0.422,0.21,0.511,0.568,113.6,117.7,98.08,62,0.246,651,1052,17713,9384,646,11017,12668,12943,7926,7220,9247,10069,5129,11361,14068,8123,8457,4956,13023,75855
Lineups,-1628389-1630696-1631170-1631323-1642857-,B. Adebayo - D. Smith - J. Jaquez Jr. - S. Fontecchio - K. Jakučionis,1610612748,MIA,5,3,2,0.6,25.0,98.6,100.0,112.1,112.7,-13.4,-12.7,0.7,2.33,17.3,0.257,0.75,0.476,0.103,0.469,0.511,111.7,110.63,92.19,58,0.456,1193,1052,14781,7266,688,8439,10426,10735,6321,2173,7940,7873,6756,9999,9430,10482,10069,7397,9557,73540
Lineups,-1641731-1641774-1642267-1642848-1642860-,B. Coulibaly - T. Vukcevic - B. Carrington - T. Johnson - W. Riley,1610612764,WAS,5,1,4,0.2,25.0,116.4,110.3,134.4,135.7,-17.9,-25.4,0.625,2.5,19.0,0.214,0.684,0.404,0.103,0.539,0.582,106.7,109.08,90.9,58,0.369,1193,3658,17713,10402,662,7679,13532,11991,7947,1925,6963,9029,8438,11594,9430,7733,8059,7981,11168,75250
Lineups,-201572-201587-1627739-1627884-1631097-,B. Lopez - N. Batum - K. Dunn - D. Jones Jr. - B. Mathurin,1610612746,LAC,3,1,2,0.333,25.0,89.8,92.3,80.0,80.4,9.8,11.9,0.688,1.0,15.9,0.25,0.786,0.538,0.212,0.461,0.528,99.3,97.59,81.32,52,0.639,2453,3658,14781,9615,643,10968,5530,6857,6449,5096,9106,7886,6414,6435,14099,10627,9599,13738,5810,75995
Lineups,-101108-201572-202695-1627739-1628381-,C. Paul - B. Lopez - K. Leonard - K. Dunn - J. Collins,1610612746,LAC,6,3,3,0.5,25.0,79.2,78.2,108.9,107.3,-29.8,-29.1,0.765,0.87,17.6,0.231,0.75,0.457,0.273,0.477,0.485,103.8,105.22,87.68,55,0.311,870,1052,16929,7565,661,12391,9702,12224,5293,7237,7838,8850,6756,10395,15549,10396,11573,9920,12148,75270
Lineups,-1626164-1628415-1630692-1642345-1642346-,D. Booker - D. Brooks - J. Goodwin - O. Ighodaro - R. Dunn,1610612756,PHX,9,7,2,0.778,25.0,116.8,109.3,119.6,116.9,-2.8,-7.7,0.333,1.33,11.8,0.273,0.69,0.51,0.111,0.565,0.596,104.8,109.47,91.23,54,0.431,407,237,14781,6155,675,7815,11060,10271,11904,4650,11222,7697,8396,7034,9580,7167,7637,7796,10008,74320
Lineups,-1626164-1626220-1628960-1631109-1631221-,D. Booker - R. O'Neale - G. Allen - M. Williams - C. Gillespie,1610612756,PHX,9,5,4,0.556,25.0,119.8,115.5,103.1,100.0,16.7,15.5,0.727,1.78,18.8,0.407,0.538,0.472,0.155,0.596,0.61,104.5,108.09,90.07,58,0.566,407,449,17713,7513,670,6951,7046,6524,6009,3781,7001,4728,11185,10081,11836,6419,7257,8428,7187,74605
Lineups,-1630170-1630577-1641705-1642264-1642844-,D. Vassell - J. Champagnie - V. Wembanyama - S. Castle - D. Harper,1610612759,SAS,12,11,1,0.917,25.0,180.1,170.4,72.4,68.4,107.7,101.9,0.684,6.5,29.9,0.5,0.875,0.737,0.074,0.863,0.851,100.0,105.76,88.14,54,0.883,202,72,5918,5922,654,1745,4432,1229,6476,162,1812,2356,5143,2325,8374,2178,2483,9609,3025,75565
Lineups,-1629048-1630217-1630532-1630591-1641783-,G. Bitadze - D. Bane - F. Wagner - J. Suggs - T. da Silva,1610612753,ORL,7,5,2,0.714,25.0,102.3,109.4,102.3,105.7,-0.1,3.8,0.7,2.33,17.9,0.379,0.655,0.517,0.113,0.459,0.53,106.5,101.31,84.43,53,0.527,651,449,14781,6425,659,7803,9557,7553,6321,2173,7625,5256,9844,6935,9945,10633,9561,11978,7948,75330
Lineups,-203914-1626171-1628398-1629018-1631157-,G. Harris - B. Portis - K. Kuzma - G. Trent Jr. - R. Rollins,1610612749,MIL,8,1,7,0.125,25.0,106.3,103.9,94.1,86.5,12.3,17.4,0.833,2.5,20.5,0.269,0.696,0.469,0.118,0.511,0.543,94.0,99.15,82.63,51,0.566,509,3658,18319,10522,667,8334,6081,6297,4519,1925,5440,7782,8309,10146,10016,8123,9207,13031,7178,74795
Lineups,-1629684-1630182-1641706-1641750-1642883-,G. Williams - J. Green - B. Miller - R. Kalkbrenner - S. James,1610612766,CHA,10,8,2,0.8,25.0,104.6,110.0,71.1,70.2,33.4,39.8,0.667,0.92,16.0,0.481,0.719,0.61,0.26,0.524,0.566,95.0,93.08,77.56,50,0.813,328,167,14781,6046,664,7694,4526,4394,6542,7220,9064,4206,7846,4439,15482,7979,8626,15456,3571,75035
Lineups,-203084-1628368-1629640-1630577-1641705-,H. Barnes - D. Fox - K. Johnson - J. Champagnie - V. Wembanyama,1610612759,SAS,10,8,2,0.8,25.0,142.1,141.8,89.0,87.5,53.2,54.3,0.652,3.0,19.0,0.36,0.677,0.536,0.091,0.609,0.674,106.9,107.92,89.93,55,0.763,328,167,14781,6046,677,3661,6128,3306,7760,1085,6963,5537,8485,6546,8847,6037,5381,8541,4089,74055
Lineups,-1628392-1630198-1631096-1641717-1642272-,I. Hartenstein - I. Joe - C. Holmgren - C. Wallace - J. McCain,1610612760,OKC,6,5,1,0.833,25.0,120.8,118.0,87.8,90.4,33.0,27.6,0.714,3.0,19.5,0.4,0.677,0.541,0.1,0.51,0.548,99.6,99.24,82.7,50,0.691,870,449,5918,5985,679,6592,6506,5395,6095,1085,6735,4736,8485,6419,9141,8133,9085,13012,4991,74000
Lineups,-1628392-1629652-1630598-1631096-1641717-,I. Hartenstein - L. Dort - A. Wiggins - C. Holmgren - C. Wallace,1610612760,OKC,6,5,1,0.833,25.0,116.0,111.1,119.4,110.9,-3.4,0.2,0.762,2.67,19.3,0.371,0.708,0.508,0.111,0.49,0.52,98.1,103.99,86.66,54,0.471,870,449,5918,5985,656,7532,10115,7754,5301,1819,6809,5439,8124,7044,9580,10303,9796,10535,9246,75470
Lineups,-1627759-1628401-1630202-1630568-1631248-,J. Brown - D. White - P. Pritchard - L. Garza - B. Scheierman,1610612738,BOS,12,8,4,0.667,25.0,112.6,107.5,106.6,98.2,6.1,9.3,0.526,2.0,13.9,0.333,0.8,0.545,0.094,0.468,0.532,97.7,104.24,86.86,53,0.516,202,167,17713,6515,660,8038,7035,7090,9192,2398,10349,5682,5909,6222,9070,10510,9533,10397,8157,75290
Lineups,-1630551-1641715-1641774-1642267-1642273-,J. Champagnie - C. Whitmore - T. Vukcevic - B. Carrington - K. George,1610612764,WAS,3,1,2,0.333,25.0,115.6,107.1,134.6,130.9,-19.1,-23.8,0.8,4.0,19.8,0.333,0.565,0.434,0.071,0.469,0.536,100.3,105.64,88.04,56,0.435,2453,3658,14781,9615,651,8057,12832,11756,4777,573,6672,5682,11028,10974,8268,10482,9318,9677,9945,75650
Lineups,-201935-1628378-1629731-1630596-1631165-,J. Harden - D. Mitchell - D. Wade - E. Mobley - K. Ellis,1610612739,CLE,3,2,1,0.667,25.0,138.0,141.8,145.9,149.0,-7.9,-7.2,0.548,2.43,21.5,0.318,0.762,0.535,0.127,0.716,0.715,102.7,100.29,83.57,55,0.467,2453,1801,5918,6515,641,3661,14424,10244,9063,2138,5015,7074,6702,6568,10595,3871,4472,12485,9309,76100
Lineups,-201935-1628378-1628386-1629731-1630596-,J. Harden - D. Mitchell - J. Allen - D. Wade - E. Mobley,1610612739,CLE,3,2,1,0.667,25.0,116.7,116.4,94.2,91.1,22.5,25.3,0.565,1.08,17.6,0.3,0.786,0.583,0.218,0.651,0.669,106.7,108.66,90.55,55,0.611,2453,1801,5918,6515,686,6888,6580,5527,8934,5089,7838,7229,6414,5177,14189,5109,5452,8212,6273,73550
Lineups,-1628404-1628969-1628973-1629011-1629013-,J. Hart - M. Bridges - J. Brunson - M. Robinson - L. Shamet,1610612752,NYK,8,6,2,0.75,25.0,101.9,98.0,126.8,133.3,-24.9,-35.3,0.526,1.67,14.3,0.333,0.652,0.48,0.118,0.489,0.52,95.1,94.6,78.84,51,0.357,509,322,14781,6177,658,10651,12891,12853,9192,3900,9622,5682,9853,9926,10016,10308,9791,14940,11339,75345
Lineups,-201950-203924-1630249-1641739-1642270-,J. Holiday - J. Grant - V. Krejčí - T. Camara - D. Clingan,1610612757,POR,7,2,5,0.286,25.0,96.2,93.0,108.4,100.0,-12.2,-7.0,0.6,0.82,11.8,0.344,0.87,0.564,0.193,0.464,0.508,103.7,109.73,91.44,57,0.404,651,1801,18030,10178,666,10915,7046,10222,8195,7281,11220,5656,5241,5817,13188,10545,10197,7682,10514,74800
Lineups,-203994-1628374-1629004-1642271-1642383-,J. Nurkić - L. Markkanen - S. Mykhailiuk - K. Filipowski - W. Clayton Jr.,1610612762,UTA,6,3,3,0.5,25.0,106.3,108.2,106.1,100.0,0.2,8.2,0.619,1.44,17.6,0.448,0.815,0.625,0.184,0.52,0.521,93.1,94.92,79.1,49,0.509,870,1052,16929,7565,674,7956,7046,7203,8097,4565,7838,4336,5863,4063,13039,8037,9706,14821,8290,74340
Lineups,-1629006-1630578-1631095-1631106-1641708-,J. Okogie - A. Sengun - J. Smith Jr. - T. Eason - A. Thompson,1610612745,HOU,12,8,4,0.667,25.0,134.6,134.7,105.9,98.1,28.7,36.6,0.667,3.2,20.3,0.538,0.696,0.612,0.102,0.585,0.611,95.0,98.68,82.23,49,0.609,202,167,17713,6515,681,4258,7032,4547,6542,1071,5500,2302,8309,4416,9422,6606,7245,13237,6298,73695
Lineups,-201142-1627827-1631095-1641708-1642263-,K. Durant - D. Finney-Smith - J. Smith Jr. - A. Thompson - R. Sheppard,1610612745,HOU,12,7,5,0.583,25.0,130.8,125.9,104.2,94.6,26.6,31.2,0.609,1.75,17.1,0.44,0.586,0.519,0.138,0.574,0.654,100.6,107.58,89.65,58,0.639,202,237,18030,7429,639,5313,6863,5108,8169,3795,8009,4431,10788,6916,10904,6919,5955,8683,5808,76300
Lineups,-202691-203939-1630230-1630314-1642843-,K. Thompson - D. Powell - N. Marshall - B. Williams - C. Flagg,1610612742,DAL,8,1,7,0.125,25.0,112.1,105.6,127.3,126.9,-15.2,-21.4,0.667,2.33,19.4,0.16,0.583,0.367,0.111,0.557,0.584,100.4,103.63,86.35,54,0.441,509,3658,18319,10522,682,8217,12413,11575,6542,2173,6740,10018,10791,12636,9580,7371,7954,10722,9840,73650
Lineups,-1626157-1628384-1628404-1628969-1642278-,K. Towns - O. Anunoby - J. Hart - M. Bridges - T. Kolek,1610612752,NYK,8,5,3,0.625,25.0,128.9,121.8,105.4,100.0,23.5,21.8,0.808,3.0,26.3,0.222,0.68,0.488,0.127,0.682,0.698,97.2,102.65,85.54,55,0.66,509,449,16929,7211,649,6016,7046,5915,4775,1085,2620,8906,8471,9817,10595,4366,4782,11328,5551,75750
Lineups,-1626157-1628384-1628969-1629013-1630631-,K. Towns - O. Anunoby - M. Bridges - L. Shamet - J. Alvarado,1610612752,NYK,9,6,3,0.667,25.0,135.9,132.7,92.0,87.8,43.8,44.9,0.76,4.75,24.1,0.458,0.667,0.574,0.082,0.606,0.627,90.9,94.24,78.53,49,0.719,407,322,16929,6515,665,4770,6244,3986,5309,505,3946,4286,8504,5376,8598,6089,6653,15088,4610,74875
Lineups,-1628366-1629631-1629731-1630596-1642281-,L. Ball - D. Hunter - D. Wade - E. Mobley - J. Tyson,1610612739,CLE,8,6,2,0.75,25.0,111.1,109.8,99.0,100.0,12.1,9.8,0.75,1.67,19.7,0.385,0.654,0.519,0.176,0.522,0.567,100.3,100.4,83.67,51,0.567,509,322,14781,6177,672,7777,7046,7058,5321,3900,6676,5197,9847,6913,12741,8011,8600,12438,7177,74580
Lineups,-1628366-1628378-1628386-1629731-1641854-,L. Ball - D. Mitchell - J. Allen - D. Wade - C. Porter Jr.,1610612739,CLE,6,3,3,0.5,25.0,154.4,154.5,106.9,107.4,47.6,47.1,0.567,2.83,21.5,0.421,0.65,0.538,0.109,0.766,0.786,103.5,103.15,85.96,55,0.686,870,1052,16929,7565,642,2539,9706,3881,8933,1740,5015,4641,9867,6435,9569,2983,3214,10946,5051,76085
Lineups,-2544-203935-1629020-1629028-1630559-,L. James - M. Smart - J. Vanderbilt - D. Ayton - A. Reaves,1610612747,LAL,7,3,4,0.429,25.0,114.1,112.0,124.1,124.0,-10.0,-12.0,0.619,1.3,18.8,0.273,0.636,0.455,0.2,0.598,0.635,94.3,95.18,79.31,50,0.413,651,1052,17713,9384,651,7474,11866,10663,8097,4838,6997,7697,9963,10401,13228,6400,6455,14717,10390,75650
Lineups,-2544-203935-1629029-1629637-1630559-,L. James - M. Smart - L. Dončić - J. Hayes - A. Reaves,1610612747,LAL,8,5,3,0.625,25.0,126.1,117.9,109.3,105.5,16.8,12.4,0.545,2.4,16.7,0.167,0.708,0.438,0.089,0.581,0.643,101.6,106.94,89.11,56,0.598,509,449,16929,7211,668,6596,9527,6823,9067,2147,8053,9730,8124,10890,8843,6812,6318,8996,6585,74735
Lineups,-2544-203935-1629060-1629637-1631222-,L. James - M. Smart - R. Hachimura - J. Hayes - J. LaRavia,1610612747,LAL,4,4,0,1.0,25.0,127.3,126.4,112.3,119.2,15.0,7.2,0.704,2.71,24.4,0.273,0.792,0.543,0.132,0.633,0.649,103.5,100.73,83.94,53,0.552,1666,685,1,1,663,5276,11260,7284,6310,1806,3894,7697,6384,6374,10699,5454,6072,12251,7489,75050
Lineups,-1628379-1629638-1630168-1630249-1631243-,L. Kennard - N. Alexander-Walker - O. Okongwu - V. Krejčí - M. Gueye,1610612737,ATL,11,5,6,0.455,25.0,123.1,112.5,115.9,110.9,7.3,1.6,0.714,2.14,19.7,0.227,0.815,0.551,0.125,0.61,0.668,101.3,108.29,90.24,56,0.539,257,449,18209,9351,680,7330,10115,7684,6095,2352,6676,8891,5863,6166,10193,6033,5460,8342,7733,73805
Lineups,-1628436-1630170-1630577-1642264-1642844-,L. Kornet - D. Vassell - J. Champagnie - S. Castle - D. Harper,1610612759,SAS,11,7,4,0.636,25.0,125.3,131.6,128.4,124.5,-3.1,7.1,0.667,2.0,21.2,0.385,0.81,0.574,0.158,0.613,0.648,104.8,103.6,86.33,57,0.502,257,237,17713,7199,638,4803,11890,7317,6542,2398,5207,5197,5887,5366,11871,5928,6084,10730,8346,76450
Lineups,-1628970-1641706-1641750-1642354-1642851-,M. Bridges - B. Miller - R. Kalkbrenner - K. Simpson - K. Knueppel,1610612766,CHA,4,2,2,0.5,25.0,123.8,124.5,133.0,132.1,-9.2,-7.5,0.593,2.29,21.1,0.292,0.81,0.533,0.132,0.618,0.631,100.7,100.75,83.96,53,0.467,1666,1801,14781,7565,649,5744,12878,10268,8625,2252,5214,7370,5887,6579,10699,5861,6563,12242,9309,75750
Lineups,-1626167-1629018-1631157-1631172-1631250-,M. Turner - G. Trent Jr. - R. Rollins - O. Dieng - P. Nance,1610612749,MIL,3,2,1,0.667,25.0,118.9,120.8,111.9,113.0,7.0,7.8,0.609,1.56,20.3,0.15,0.767,0.52,0.17,0.679,0.683,106.1,104.72,87.27,53,0.527,2453,1801,5918,6515,684,6094,10435,7223,8169,4141,5497,10058,6668,6886,12653,4415,5192,10186,7949,73565
Lineups,-202696-1630245-1630581-1641763-1641824-,N. Vučević - A. Dosunmu - J. Giddey - J. Phillips - M. Buzelis,1610612741,CHI,4,1,3,0.25,25.0,104.7,105.2,86.1,84.2,18.5,21.0,0.652,1.15,18.5,0.32,0.767,0.564,0.224,0.543,0.583,108.2,109.16,90.97,58,0.608,1666,3658,16929,10214,647,8258,5849,5966,7760,5040,7188,7062,6668,5817,14401,7671,7957,7911,6315,75850
Lineups,-202696-1629632-1630171-1630200-1641824-,N. Vučević - C. White - I. Okoro - T. Jones - M. Buzelis,1610612741,CHI,5,4,1,0.8,25.0,109.4,105.7,129.0,125.0,-19.6,-19.3,0.565,1.86,18.1,0.24,0.826,0.521,0.132,0.564,0.569,101.8,105.22,87.69,53,0.375,1193,685,5918,6046,671,8215,11895,11354,8934,3705,7602,8782,5775,6877,10699,7186,8450,9919,11028,74585
Lineups,-1630168-1630700-1630811-1631243-1642258-,O. Okongwu - D. Daniels - K. Wallace - M. Gueye - Z. Risacher,1610612737,ATL,4,3,1,0.75,25.0,132.2,135.2,113.3,109.1,19.0,26.1,0.929,3.25,31.3,0.211,0.696,0.476,0.148,0.723,0.742,105.9,106.7,88.92,54,0.597,1666,1052,5918,6177,686,4238,9895,5483,4239,1060,1549,9078,8309,9999,11575,3799,4044,9068,6595,73550
Lineups,-202331-1626162-1629656-1630178-1641737-,P. George - K. Oubre Jr. - Q. Grimes - T. Maxey - A. Bona,1610612755,PHI,4,3,1,0.75,25.0,125.8,119.3,116.0,114.0,9.8,5.3,0.458,3.67,13.9,0.379,0.69,0.534,0.053,0.519,0.576,106.5,110.31,91.92,57,0.524,1666,1052,5918,6177,673,6449,10518,7428,11382,924,10346,5256,8396,6573,7910,8047,8246,7469,7998,74410
Lineups,-201566-201942-1631099-1631165-1642875-,R. Westbrook - D. DeRozan - K. Murray - K. Ellis - M. Raynaud,1610612758,SAC,5,1,4,0.2,25.0,125.9,127.6,115.0,111.3,10.9,16.3,0.591,2.6,17.1,0.2,0.692,0.451,0.086,0.557,0.652,113.3,114.46,95.38,58,0.562,1193,3658,17713,10402,655,5167,10234,6482,8636,1888,8006,9109,8334,10568,8796,7371,6009,5902,7282,75485
Lineups,-203501-1627750-1628971-1630192-1631212-,T. Hardaway Jr. - J. Murray - B. Brown - Z. Nnaji - P. Watson,1610612743,DEN,7,4,3,0.571,25.0,121.8,122.0,96.3,100.0,25.5,22.0,0.682,1.67,20.5,0.381,0.545,0.481,0.18,0.64,0.662,97.8,95.85,79.87,50,0.691,651,685,16929,7444,645,6010,7046,5907,6498,3900,5440,5248,11139,9902,12834,5343,5808,14506,4989,75870
Lineups,-203501-1627750-1630192-1631212-1642461-,T. Hardaway Jr. - J. Murray - Z. Nnaji - P. Watson - S. Jones,1610612743,DEN,8,4,4,0.5,25.0,122.3,124.5,104.5,98.0,17.8,26.5,0.577,5.0,20.8,0.167,0.909,0.522,0.057,0.59,0.612,96.3,98.33,81.94,53,0.599,509,685,17713,7565,640,5744,7029,5467,8730,300,5322,9730,5008,6836,8003,6542,7212,13386,6583,76150
Lineups,-203501-203999-1627750-1631124-1631128-,T. Hardaway Jr. - N. Jokić - J. Murray - J. Strawther - C. Braun,1610612743,DEN,10,5,5,0.5,25.0,123.0,120.0,96.1,91.1,26.9,28.9,0.783,2.25,22.5,0.091,0.875,0.5,0.133,0.643,0.685,107.6,111.76,93.14,60,0.662,328,449,18030,7565,669,6124,6580,5286,5157,2261,4477,10491,5143,7078,10715,5194,5163,6828,5526,74730
Lineups,-202699-1629130-1630595-1631105-1641842-,T. Harris - D. Robinson - C. Cunningham - J. Duren - R. Holland II,1610612765,DET,12,7,5,0.583,25.0,107.2,101.8,94.1,86.7,13.0,15.1,0.579,2.75,13.1,0.432,0.824,0.62,0.07,0.382,0.445,103.9,111.19,92.66,57,0.554,202,237,18030,7429,648,8425,6082,6552,8718,1775,10593,4460,5782,4297,8263,11960,12157,7026,7464,75760
Lineups,-1626145-1628976-1631094-1641710-1642869-,T. Jones - W. Carter Jr. - P. Banchero - A. Black - N. Penda,1610612753,ORL,8,3,5,0.375,25.0,116.2,111.8,148.2,139.6,-32.0,-27.9,0.571,1.5,17.6,0.25,0.65,0.45,0.157,0.605,0.633,94.4,99.24,82.7,51,0.376,509,1052,18030,9574,657,7483,13791,12130,8743,4158,7703,7886,9867,10572,11864,6096,6520,13011,11023,75450
Lineups,-1629611-1630533-1630549-1642849-1642856-,T. Mann - Z. Williams - D. Sharpe - N. Traore - E. Dëmin,1610612751,BKN,1,0,1,0.0,25.0,122.0,122.6,98.2,96.3,23.8,26.3,0.696,1.78,20.5,0.375,0.778,0.588,0.17,0.622,0.646,100.8,101.5,84.58,53,0.61,7245,10540,5918,10540,644,5895,6958,5470,6397,3781,5448,5261,6479,5120,12653,5833,6119,11879,6281,75900
Lineups,-1630533-1630549-1631213-1642849-1642874-,Z. Williams - D. Sharpe - T. Martin - N. Traore - D. Wolf,1610612751,BKN,4,2,2,0.5,25.0,104.5,100.0,113.8,109.6,-9.3,-9.6,0.625,1.25,14.3,0.357,0.65,0.479,0.16,0.464,0.534,95.8,99.84,83.2,50,0.394,1666,1801,14781,7565,685,8439,9972,10458,7947,4866,9622,5550,9867,9949,11928,10545,9366,12704,10765,73560
